Pmaster Sku,Pageview,Selection
5475592714034,1106,1
5115142464018,1105,1
5927913828451,1104,1
6512770093105,1104,1
2308469696542,1103,1
2902268436524,1102,1
3698861342963,1102,1
1391935704187,1101,1
8897898228911,1101,1
9203989453589,1101,1
1560270622467,1100,1
2343188148683,1100,1
2758852863133,1100,1
8899753167106,1099,1
6388124430854,1097,1
7007057844482,1097,1
2903460123440,1096,1
5276840986926,1096,1
2707097698209,1095,1
9051200280603,1095,1
4930088645748,1094,1
5503244591419,1093,1
9459129055308,1093,1
2328463551197,1092,1
3351252050419,1092,1
9096623603385,1092,1
3453931004130,1091,1
1287987809362,1090,1
4980437569933,1089,1
5258885971006,1089,1
6961252701753,1089,1
9153455840057,1089,1
2837138191874,1088,1
5359564144641,1088,1
5838400577816,1087,1
3415222974454,1086,1
9389478281236,1086,1
2241412354420,1085,1
4437287926444,1085,1
7802125935433,1085,1
9824836697811,1085,1
1222109028719,1084,1
5856182606654,1084,1
6015549972286,1084,1
2999140128379,1083,1
7925421221984,1083,1
2219525103451,1082,1
6340742492539,1082,1
8128858354211,1082,1
5980871162098,1081,1
7458078886164,1080,1
7542017901138,1080,1
9463824049715,1079,1
1575764394041,1078,1
2665027915495,1078,1
8591630293518,1078,1
9349072671637,1078,1
1060549766468,1077,1
3992290878315,1077,1
7588691430731,1077,1
8969969082040,1077,1
6143850025954,1076,1
3894811576130,1075,1
8817210268593,1075,1
1953071165620,1074,1
4142352641282,1074,1
5270940136670,1074,1
1328559714353,1073,1
4144020245914,1073,1
5605978019174,1073,1
7247258733103,1073,1
1175069158036,1072,1
2048447246795,1071,1
6356994882707,1071,1
6660005674749,1071,1
3470412766745,1069,1
3777153859172,1069,1
2755454338510,1068,1
4411858431094,1068,1
5929926941752,1068,1
8373041445780,1068,1
9309127922983,1068,1
2166033465167,1066,1
3278937839988,1066,1
2476914259025,1065,1
5700610742295,1065,1
8333229783594,1064,1
2531494237781,1063,1
4693354722689,1063,1
5714034010953,1063,1
7356455880440,1063,1
7808544800482,1063,1
8006105269771,1063,1
8211392019453,1063,1
6722214539011,1062,1
5073740253161,1061,1
1078899129141,1060,1
5945337791304,1060,1
2142434979274,1059,1
8653974204459,1059,1
5774236092317,1058,1
5971278044940,1058,1
9973910808788,1058,1
8863801989668,1057,1
7353541609618,1056,1
1860862047969,1055,1
3912864041440,1054,1
6527693234962,1054,1
8069843627692,1054,1
4380461516200,1053,1
8886903328224,1052,1
7632140722578,1051,1
8140850804990,1051,1
9577517230172,1051,1
6151325922394,1050,1
9079029300256,1050,1
3524136003867,1049,1
5573097076210,1048,1
3616289954452,1047,1
4062173534041,1047,1
2810794593606,1046,1
6247323796249,1045,1
7150941972027,1045,1
2298512353118,1044,1
6598067485112,1043,1
2059766007141,1042,1
8652701765997,1042,1
3715669281869,1041,1
1454060925374,1040,1
4427136434053,1038,1
1120954036001,1037,1
4915736281981,1037,1
7417919710532,1035,1
4018690253374,1034,1
6875934371907,1032,1
9944927310617,1032,1
4780786742535,1030,1
3648530098332,1029,1
7115951736694,1029,1
8639456226997,1029,1
1035107929304,1027,1
5696174627553,1027,1
7895929666429,1027,1
2514235197872,1026,1
5681061466865,1026,1
7033000625425,1026,1
7628069861687,1026,1
8018227268448,1026,1
2234275413015,1025,1
2537796336245,1024,1
4710340128814,1024,1
5322892208837,1023,1
6403705371819,1022,1
7175445782369,1022,1
7767718421178,1021,1
8384619524297,1020,1
9417169383141,1020,1
5434989628873,1019,1
7464404962631,1019,1
2510277424235,1018,1
2513308378415,1017,1
9124566211616,1017,1
1761446007488,1015,1
5404640239359,1015,1
6195552458721,1015,1
8490325513487,1015,1
4070986419345,1014,1
4733768271684,1014,1
7975164361609,1014,1
2874407911294,1013,1
4468473474524,1013,1
1744069143719,1011,1
7091479692252,1011,1
5225235961966,1010,1
5948170558972,1010,1
1231755070744,1009,1
2882706413714,1008,1
2975785987205,1008,1
1330590169818,1007,1
8106336776724,1007,1
9027497954738,1007,1
7783396878322,1006,1
9488672552378,1006,1
1349083392992,1005,1
2668399746763,1005,1
3165211681206,1004,1
7437057779653,1004,1
8126887867993,1004,1
9684007946250,1004,1
2094285098591,1003,1
2447197858485,1002,1
5879219797994,1002,1
2751154286984,1001,1
5882257813610,1001,1
7687385150358,1001,1
1793787561041,1000,1
1867260598161,1000,1
1986024212839,1000,1
3052330759695,1000,1
3452332514941,1000,1
3740550801807,999,1
5028040359686,999,1
7139296834051,999,1
7256942738331,999,1
3602493843897,998,1
8189158858182,997,1
8435140501230,997,1
4817943712930,996,1
8070850363275,996,1
7856607910173,995,1
8418053479558,995,1
4032622560408,994,1
6347204126123,994,1
1760586369951,992,1
7964295789831,992,1
9209452184431,992,1
3198116934207,991,1
4090157944567,991,1
6347795973664,991,1
1841025150587,990,1
5654887172531,990,1
2511071146262,989,1
5552316121620,989,1
4329668138878,988,1
8203406379950,987,1
2858734738078,986,1
6710465075867,985,1
7006365336832,985,1
2358613464084,984,1
7893043391609,984,1
1039420710779,983,1
1072987709350,981,1
4108790005917,981,1
5415900617466,981,1
9972569931488,981,1
5451962622130,980,1
6324772269248,980,1
7533642317513,980,1
8152877679437,980,1
1412742646979,979,1
2240830091491,979,1
9527714077452,978,1
2174415632366,977,1
4306724035523,977,1
7873299019311,977,1
8206335874183,976,1
8263784451495,976,1
6330499722503,975,1
8552006356459,975,1
1172516910506,974,1
6548690250359,974,1
9306012771428,973,1
9882590173735,973,1
7410932776646,972,1
8796786998403,972,1
5392458802288,971,1
6358859227562,971,1
2578434639719,970,1
4225562485188,969,1
8851708894260,969,1
7897746919085,967,1
1304738773311,966,1
3667198281351,966,1
7361781286791,966,1
2820335103812,965,1
3433936046328,964,1
3886505217436,964,1
7669223449145,964,1
8873143546870,964,1
4517276988360,962,1
4719358968493,962,1
7429800726706,962,1
1254959903816,961,1
7764365094892,961,1
1767488613517,960,1
1561133714336,959,1
1288532383788,958,1
2488139210169,958,1
3126491304612,958,1
8731986143116,956,1
4390306315048,955,1
9053870200576,955,1
9863682487009,955,1
5698456541854,954,1
1667988053346,953,1
2178900439709,953,1
2659233622770,953,1
9090023638732,953,1
9331500465503,953,1
5208481245957,952,1
1264640754665,951,1
3755449742031,950,1
1438589191380,949,1
3299383317691,949,1
2518285367735,948,1
4041283068186,948,1
6505712972972,948,1
8659974846972,947,1
8741635599269,947,1
6613306829776,946,1
7205213868325,946,1
1579027039991,945,1
1740305365695,945,1
5695989106094,945,1
5643600035765,944,1
5735200183510,944,1
7786503256153,943,1
9268378680244,943,1
1773173824207,942,1
3232524434918,942,1
1992186646349,941,1
4710496005095,941,1
7025182919769,941,1
9287586264809,941,1
3050785320128,940,1
5046567950100,940,1
7104634483642,940,1
4051464494436,939,1
4623636512790,939,1
6289808387993,939,1
7211242060063,939,1
8786926650719,939,1
4488793252923,938,1
8101121839592,937,1
3248277336151,936,1
7214046008702,936,1
8823454476939,936,1
9696918853952,936,1
1385435970833,935,1
6482722948091,935,1
7628058015475,934,1
7890634089822,934,1
2263858955368,933,1
4590549017654,933,1
8541378373614,933,1
7032539258207,932,1
5909112243662,931,1
8184214633093,931,1
4208529457485,930,1
9182535947935,930,1
5494500329085,929,1
6625277567427,929,1
9044411231326,929,1
4827630351489,928,1
7062881123324,928,1
1416843001118,927,1
3505875154973,927,1
7443557660687,927,1
7534425872322,927,1
1431935731520,926,1
4579140325602,926,1
1566961127614,925,1
2680151874471,925,1
3002117730471,925,1
2726962529806,924,1
3309068187841,924,1
9905043075576,924,1
8026584739763,923,1
2375166720238,922,1
2565095727914,922,1
4991464392045,922,1
6927456453225,922,1
7274388022821,922,1
9494752573898,922,1
4088639628014,921,1
6782720636748,921,1
2214238622790,920,1
6252973868065,920,1
7709197343244,920,1
1860584140184,918,1
6526938999437,918,1
9803518691929,918,1
9921223971605,918,1
5542604380764,917,1
7201796171476,917,1
1636348620151,916,1
6505347650481,916,1
6808616458338,916,1
9068397201937,916,1
1819654719645,915,1
3242124402415,915,1
8788427845641,915,1
2434957660761,914,1
9402849363217,914,1
1051214981288,913,1
6204423876950,913,1
7442778805266,913,1
2175648271148,912,1
4164050956211,912,1
5904693477086,912,1
3443440136668,911,1
3506886950761,911,1
7326707914499,911,1
8344015881011,911,1
2309147043771,910,1
1842651206931,909,1
4005652210278,909,1
6801704182658,909,1
3968883920891,908,1
2525561741684,907,1
5342274979572,907,1
2047244696826,906,1
2596793943719,906,1
5377320501067,906,1
6212361538065,906,1
3238046889024,905,1
5729716644234,904,1
6782994975901,903,1
1348854660926,902,1
3471070270694,902,1
7504579950832,902,1
7519470024483,901,1
5591268727687,900,1
6576297863058,900,1
1210185762634,899,1
6017858656451,899,1
1168735311941,898,1
1516719202900,897,1
4645956094312,897,1
4829831287772,897,1
5983780820134,897,1
7296064179162,897,1
4019136661265,896,1
9218018117899,896,1
6571167117455,895,1
7569551941413,895,1
4035041013566,894,1
2434644753233,893,1
6391721376876,893,1
9190560943754,893,1
4677026030146,892,1
7051690178329,892,1
9440759745486,892,1
1366896922048,891,1
3604921451421,891,1
9571123437987,891,1
2536607066777,890,1
2838339412434,890,1
4436569436480,890,1
5488421573979,890,1
3554085012481,889,1
4888710448314,889,1
4405426467769,887,1
6477808436005,887,1
8864504003996,887,1
1436386720321,886,1
8746052503831,886,1
4620896557257,885,1
1981309208153,883,1
5058488147446,883,1
5231732502337,883,1
3261903418323,882,1
5814994906997,882,1
7576172197228,882,1
9213917345336,882,1
1766847770689,881,1
3705609222330,881,1
4222857945648,881,1
6983956258887,881,1
1728248248143,880,1
2484470461543,880,1
9501281934394,880,1
2032815602412,879,1
2195728586310,879,1
3435623002228,879,1
9631355353450,879,1
4767813936747,878,1
5326315860095,877,1
7779377817780,877,1
8025116585656,877,1
4177655534092,876,1
6769284841061,876,1
1334593604079,874,1
2317348322755,874,1
3824247897219,874,1
6467362498298,874,1
2914548074387,873,1
5061931389287,872,1
7813347837382,872,1
8770210098914,872,1
6661691126581,871,1
7503550501902,871,1
2145087439046,869,1
4283725812454,869,1
6886988371028,869,1
8079404560283,869,1
9823030367490,869,1
1559261545120,867,1
8611540542732,867,1
2245605154163,866,1
2339360973012,865,1
9085800833530,865,1
1245790473958,863,1
1810193879159,863,1
8004086614085,863,1
9299860227769,863,1
9806315321486,863,1
8139257951895,862,1
9012269630509,862,1
9302857195108,862,1
9389609854834,862,1
1748511395558,861,1
2402646480086,861,1
1282677691364,860,1
1380769478228,860,1
3305652746248,859,1
3808016256988,859,1
5787549123197,859,1
9173376563286,859,1
1920190962569,858,1
2518410306202,858,1
4450657835924,858,1
5265001804032,858,1
8734009725108,858,1
9716404271946,858,1
2304994675045,857,1
8240554859309,857,1
9162710934431,857,1
1760738394206,856,1
8324510838932,855,1
9759187623564,855,1
5319813236939,854,1
5629938120212,854,1
7146385944850,854,1
5027098894309,853,1
1092582391392,852,1
2649296937980,852,1
3406683111670,852,1
8868137538238,852,1
3518922536219,851,1
9025490997259,851,1
9986364347597,851,1
3049600846823,850,1
6367835491460,850,1
9256238271670,850,1
1552689240738,849,1
4590179406476,849,1
7875132650699,849,1
2272331376484,848,1
3521960760433,848,1
6320123789335,848,1
8955167445961,848,1
3327900052654,847,1
4106036518697,846,1
4605495578033,846,1
6915444727271,846,1
7989475821538,846,1
9330774535233,846,1
5290740023017,845,1
5719795128589,845,1
7117712724619,845,1
2702610973139,844,1
3626448979259,843,1
5008749225687,843,1
3650355578951,842,1
3736528079316,842,1
5740602629708,842,1
8883372118656,842,1
9223218758227,842,1
2558135770643,841,1
5740024717007,841,1
9295190127748,841,1
9745155804516,841,1
5664875329960,840,1
3719151345362,839,1
4115452719601,839,1
4255510689818,839,1
6072702394231,839,1
6783140938085,839,1
9388425523245,839,1
9346753573196,838,1
3828067944085,837,1
3968713354070,837,1
6387446381882,837,1
6686466595379,837,1
9546090277485,837,1
2023470662842,836,1
4095229749133,836,1
4659700708134,836,1
6382448100417,836,1
6889066697263,836,1
7171039253684,835,1
8431447737310,835,1
1158409931049,834,1
3533131752458,834,1
5277489511012,834,1
5350977367736,834,1
5614486867832,834,1
2078649123884,833,1
3089816124961,833,1
7852676497553,833,1
8687080367448,833,1
9582688557690,833,1
3209264046848,832,1
6709228479721,831,1
6858082817108,831,1
8768025505086,831,1
9645751379240,831,1
3458663202663,830,1
6388886980239,830,1
8612317613437,830,1
7321717776206,829,1
8671611615413,829,1
9559459896647,829,1
6396575797709,828,1
8687282210734,828,1
3903862978357,827,1
6703667868931,827,1
9595209665347,827,1
1380713925807,826,1
1711439574404,826,1
2023333488862,826,1
3831800843266,826,1
7095275251717,826,1
9205181979324,826,1
6841954847273,825,1
9186340682036,825,1
4169900607189,823,1
8612963377042,823,1
4587723658023,822,1
7650911856680,822,1
9723723211850,822,1
1892117361100,821,1
3226477074307,821,1
3718875686829,821,1
5681568624775,821,1
4377459880177,820,1
7202521539251,820,1
4156981486336,819,1
4649758168312,819,1
6328621545705,819,1
1254242503280,818,1
1846578521443,818,1
8519620094259,818,1
4105749125772,817,1
4434211455117,817,1
6978669162503,817,1
7824507679278,817,1
8486911947931,817,1
8958749800241,817,1
9207085097555,817,1
1101420480034,816,1
1805716147570,816,1
4971207755900,816,1
5793656167672,816,1
8237020669367,816,1
1476022030001,815,1
2426365928101,815,1
4511058755430,815,1
5774849089252,815,1
6961016680171,815,1
9837460865921,815,1
1563758628384,814,1
2734831260392,814,1
3943450642253,814,1
4045125850920,814,1
6825717076521,814,1
4020778586755,813,1
5556666088548,813,1
2328949262708,812,1
3873545132287,812,1
6455629494886,812,1
7031114373519,812,1
1051509076799,811,1
6740121130708,811,1
6886985755807,810,1
7986418502554,810,1
8784213996677,810,1
7648202499241,809,1
1254481234532,808,1
2201297792830,808,1
4018555218258,808,1
5489828240310,808,1
5733587539452,808,1
6246640455471,808,1
7088252090865,808,1
5660261585709,807,1
5680855396586,807,1
7504604440345,807,1
7534449047966,807,1
5746301554713,806,1
7109703822704,806,1
9001579221286,806,1
1895912175354,805,1
7101865875536,805,1
7509811889031,805,1
2138535599701,803,1
5057516085980,803,1
5205755879979,803,1
5836384347036,803,1
7391031880321,803,1
7969327967041,803,1
1264028738737,802,1
3392113451174,802,1
5533636604977,802,1
5730904382425,802,1
8131139861476,802,1
8672599474922,802,1
1767275359774,801,1
4006519514935,801,1
6579079574018,801,1
7529637262008,801,1
1070895004062,800,1
1103327465732,800,1
4511720469285,800,1
5026168761442,800,1
8771110851272,800,1
1083188950526,799,1
3171583436559,799,1
4424118841670,799,1
5338377245539,799,1
7255519134873,799,1
7611852611249,799,1
9824221651541,799,1
7611105119127,798,1
1422392854790,797,1
2359611466070,797,1
4902584989800,797,1
7965165984523,797,1
5207346084939,796,1
6914189375528,796,1
4143008020840,795,1
1338565414727,794,1
4058367770179,794,1
4094852444590,794,1
4482051436360,794,1
1222529706206,793,1
1624884774100,793,1
2717498599937,793,1
5051686052581,793,1
7084387302295,793,1
7690918036913,793,1
5689633371708,792,1
7835150178546,792,1
1048555005537,791,1
1465200055989,791,1
3517629155121,791,1
7539392941965,791,1
7647557377563,791,1
7938940940614,791,1
1225207834763,790,1
2014975963527,790,1
2244526109299,790,1
6903662286994,789,1
9166958539144,789,1
2208828968986,788,1
4028696712973,788,1
1611965112043,787,1
2525628161516,787,1
4116222211578,787,1
4410401786476,786,1
8209643538372,786,1
2423441949508,785,1
3792140644317,785,1
8078858249229,785,1
9219205007405,785,1
9760797994067,785,1
2516823695777,784,1
3068339060185,784,1
6079298340885,784,1
6801049694090,784,1
9018642378709,784,1
1298003900161,783,1
4349951132648,783,1
5120299209546,783,1
7090125332257,783,1
7604804750463,783,1
8485126634773,783,1
1051895705401,782,1
1038696141867,781,1
1159050063091,781,1
4646156000608,781,1
1240718086739,780,1
3161469003432,780,1
3430597521249,780,1
6668388958470,780,1
6701304018350,780,1
8825612539982,780,1
9397892112159,780,1
2304417049569,779,1
3005534652807,779,1
1606152558117,778,1
2681404796010,778,1
3149919472021,778,1
5829390249121,778,1
7617442822201,778,1
9205991009686,778,1
9420402757707,778,1
1962511832138,777,1
7432811610698,777,1
2937144725435,776,1
9558984910514,776,1
1500681067228,775,1
2102431163687,775,1
5066067546405,775,1
8196752219913,775,1
1005805090514,774,1
2610825024372,774,1
4155557929321,774,1
5901441597607,774,1
7370884950986,774,1
9047861051353,774,1
2524317633020,773,1
